Pagado,Fecha de Pago,Metodo de pago,Enviado/Entregado,%,# sin pagarse,Mes,Folio de Factura,Timestamp,Folio de factura / remision,Comentarios,Nombre Tienda,(A1-CC-01) Power Bites sabor Coffee & Chocolate,(A1-MC-01)Power Bites sabor Melted Cacao,(A2-PB-01) Barra: Peanut Butter Bomb,(A2-CF-01) Barra: Chocolate Fudge,(A2-CC-01) Barra: Coffee & chocolate,(A2-CB-01) Barra: Coconut Blueberry,(A2-MC-01) Barra: Manzana y Canela,(4-PACK) MINI SUMMIT BAR SABOR COCONUT BLUEBERRY,(4-PACK) MINI SUMMIT BAR SABOR MANZANA CANELA ,(4-PACK) MINI SUMMIT BAR SABOR PEANUT BUTTER ,Subtotal (antes de impuestos),Monto total de la vanta ,Pz vendidas,Fecha de Creacion de Pedido,Fecha de vencimiento,Tipo de Cliente,Días Crédito,,Días de crédito limpios,Fecha base MDY,,,,,,,
FALSE,,,TRUE,,43,4,,4/24/2026 17:47:00,R1662,,La Comer,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,06/23/2026,Supermercados,60,,60.00,4/24/2026,,,,,,,
FALSE,,,TRUE,,1,4,,4/27/2026 10:12:00,MB1655,2,Atlesia,20,20,20,20,0,20,0,0,0,0.00,"$1,490.65","$1,609.90",100,,05/27/2026,Distribuidores,30,,30.00,4/27/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,4,4,,4/27/2026 10:14:00,MB1656,WIX 10415 - Fabián Uribarren | Credit/Debit Cards,www.mountainbites.mx,0,0,10,0,0,0,10,0,0,0.00,$581.25,$697.75,20,,05/12/2026,Ecomerce,15,,15.00,4/27/2026,,,,,,,
FALSE,,,TRUE,,30,4,,4/28/2026 10:05:00,R1663,Rosalinda,Amazon,0,0,0,0,0,10,0,0,0,0.00,$379.63,$410.00,10,,05/13/2026,Ecomerce,15,,15.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,30,4,,4/28/2026 10:07:00,R1664,María Begunova,Amazon,0,0,10,0,0,10,0,0,0,0.00,$739.81,$799.00,20,,05/13/2026,Ecomerce,15,,15.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,30,4,,4/28/2026 10:07:00,R1665,Rosalina,Amazon,0,0,0,0,0,10,10,0,0,0.00,$759.26,$820.00,20,,05/13/2026,Ecomerce,15,,15.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,114,4,,4/28/2026 10:08:00,R1666,ML 2000012701979137 - Tania Rodriguez Ramirez | Envío con Full,Mercado Libre,0,0,10,0,0,0,0,0,0,0.00,$327.78,$354.00,10,,04/28/2026,Ecomerce,0,,0.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,114,4,,4/28/2026 10:08:00,R1667,ML 2000012684337329 - Camila Patiño | Envío con Full,Mercado Libre,0,0,0,10,0,10,0,0,0,0.00,$616.83,$666.18,20,,04/28/2026,Ecomerce,0,,0.00,4/28/2026,,,,,,,
TRUE,07/05/2026,Transferencia,TRUE,,0,4,,4/28/2026 10:14:00,MB1657,ADAMANTA SANTA FE,Adamanta Santa Fe,20,20,20,20,20,20,0,0,0,0.00,"$3,519.60","$3,975.17",120,,05/28/2026,Minorista,30,,30.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,5,4,,4/28/2026 10:32:00,MB1658,Mode Vasconcelois,SUPER MODE,0,0,20,20,10,20,0,0,0,0.00,"$1,639.50","$1,770.66",70,,06/12/2026,Supermercados,45,,45.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,1,4,,4/28/2026 10:41:00,MB1659,,Healthy Boutique,0,0,20,20,0,20,0,0,0,0.00,"$1,614.90","$1,918.09",60,,05/28/2026,Minorista,30,,30.00,4/28/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,4,4,,4/28/2026 10:50:00,MB1660,WIX 10416 - LAURA ANGELICA MONTALVO JORGE | PayPal,www.mountainbites.mx,0,0,10,10,10,10,10,20,20,20.00,"$2,358.06","$2,546.70",110,,05/13/2026,Ecomerce,15,,15.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,30,4,,4/28/2026 11:42:00,R1668,,Amazon,0,0,0,0,10,10,0,0,0,0.00,$759.26,$820.00,20,,05/13/2026,Ecomerce,15,,15.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,9,4,,4/28/2026 17:35:00,MB1661,,Promotora saludanat,60,0,0,0,0,0,0,0,0,0.00,"$1,666.68","$1,800.01",60,,06/12/2026,Conveniencia,45,,45.00,4/28/2026,,,,,,,
FALSE,,,TRUE,,1,4,,4/29/2026 11:03:00,MB1662,,Padel Point,0,0,10,10,10,0,10,0,0,0.00,"$1,076.60","$1,243.93",40,,05/29/2026,Minorista,30,,30.00,4/29/2026,,,,,,,
FALSE,,,TRUE,,4,4,,4/29/2026 11:05:00,MB1663,,HEB,40,280,680,440,360,560,0,0,0,0.00,"$57,930.40","$62,564.83","2,360",,07/28/2026,Supermercados,90,,90.00,4/29/2026,,,,,,,
TRUE,04/30/2026,Transferencia,TRUE,,4,4,,4/29/2026 16:11:00,MB1664,WIX 10417 - Daniela Jimenez | Tarjetas de crédito/débito,www.mountainbites.mx,0,0,10,10,10,10,10,0,0,0.00,"$1,312.50","$1,417.50",50,,05/14/2026,Ecomerce,15,,15.00,4/29/2026,,,,,,,
FALSE,,,TRUE,,1,4,,4/29/2026 16:44:00,MB1665,,Yaaxtal,0,30,30,30,30,30,0,0,0,0.00,"$4,254.60","$4,768.97",150,,05/29/2026,Minorista,30,,30.00,4/29/2026,,,,,,,
FALSE,,,TRUE,,1,4,,4/29/2026 17:00:00,MB1666,,Oh My Goat,0,0,0,20,10,10,10,0,0,0.00,"$1,345.75","$1,627.41",50,,05/29/2026,Minorista,30,,30.00,4/29/2026,,,,,,,
TRUE,04/30/2026,Transferencia,TRUE,,0,4,,4/30/2026 12:27:00,MB1667,VENTA DE INSUMOS EN MINOREO.,Advanced Secure,0,0,0,0,0,0,0,0,0,0.00,"$37,083.98","$37,083.98",0,,07/29/2026,Minorista,90,,90.00,4/30/2026,,,,,,,
FALSE,,,TRUE,,3,5,,5/4/2026 12:34:00,MB1668,,Hanuman Café,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,08/02/2026,Minorista,90,,90.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,13,5,,5/4/2026 13:26:00,R1669,ML 2000012755036725 - Vero Resano | Envío con Full,Mas natural mas sano,0,0,0,10,0,0,0,0,0,0.00,$289.06,$312.18,10,,06/18/2026,Distribuidores,45,,45.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,5,5,,5/4/2026 13:26:00,R1670,ML 2000012793676263 - Felipe Del Rio | Envío con Full,VSG (Velo Sport Group),0,0,0,0,0,0,0,0,0,8.00,$141.08,$152.37,8,,06/03/2026,Distribuidores,30,,30.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/4/2026 13:27:00,R1671,ML 2000012777686769 - Victor Alberto Hernandez Lopez | Envio con Full,Mercado Libre,0,0,10,0,0,10,0,0,0,0.00,$655.56,$708.00,20,,05/04/2026,Ecomerce,0,,0.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/4/2026 13:27:00,R1672,ML 2000012779582335 - Oziel Andres Gutierrez Verdin | Envío con Full,Mercado Libre,0,0,10,0,0,0,0,0,0,0.00,$327.78,$354.00,10,,05/04/2026,Ecomerce,0,,0.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/4/2026 13:27:00,R1673,ML 2000012757966155 - Miguel Parra | Envío con Full,Mercado Libre,0,0,0,0,0,10,0,0,0,0.00,$327.78,$354.00,10,,05/04/2026,Ecomerce,0,,0.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,13,5,,5/4/2026 13:39:00,MB1669,,Mas natural mas sano,0,0,60,40,20,30,20,0,0,0.00,"$3,592.61","$3,880.02",170,,06/18/2026,Distribuidores,45,,45.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,5,5,,5/4/2026 13:50:00,MB1670,,VSG (Velo Sport Group),0,0,0,40,30,20,0,0,0,0.00,"$2,054.16","$2,218.49",90,,06/03/2026,Distribuidores,30,,30.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/4/2026 13:54:00,MB1671,,Mercado Libre,0,0,40,40,0,40,0,0,0,0.00,"$3,229.80","$3,662.18",120,,05/04/2026,Ecomerce,0,,0.00,5/4/2026,,,,,,,
FALSE,,,TRUE,,1,5,,5/5/2026 9:54:00,MB1672,,Runner Power,0,0,0,0,0,0,20,0,0,0.00,$538.30,$581.36,20,,06/04/2026,Minorista,30,,30.00,5/5/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:39:00,R1674,ML 2000012811754655 - Jorge Dominguez | Envío con Full,Mercado Libre,0,0,0,0,0,0,10,0,0,0.00,$272.99,$294.83,10,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:40:00,R1675,ML 2000012816561635 - Miguel Ivan Avila Morfin | Envío con Full,Mercado Libre,0,0,0,0,0,10,0,0,0,0.00,$327.78,$354.00,10,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:42:00,R1676,ML 2000012820308659 - Jose Gonzalez | Envío con Full,Mercado Libre,0,0,0,0,10,0,0,0,0,0.00,$282.31,$304.90,10,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:42:00,R1677,ML 2000012824986261 - Cristopher Eemanuel Vazquez Campos | Envío con Full,Mercado Libre,0,0,10,0,0,0,10,0,0,0.00,$549.52,$593.48,20,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,2,5,,5/6/2026 15:43:00,R1678,,Parvada Cowork,0,0,0,10,10,0,0,0,0,0.00,$759.26,$820.00,20,,06/05/2026,Minorista,30,,30.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,30,5,,5/6/2026 15:44:00,R1679,,Amazon,0,0,10,0,0,10,0,0,0,0.00,$739.81,$799.00,20,,05/21/2026,Ecomerce,15,,15.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:46:00,R1680,ML 2000012841417947 - Crib Boom | Envío con Full,Mercado Libre,0,0,0,0,0,0,10,0,0,0.00,$272.99,$294.83,10,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,114,5,,5/6/2026 15:47:00,R1681,ML 2000012843145705 - Melissa Nichole Corfield | Envío con Full,Mercado Libre,0,0,10,0,0,10,10,0,0,0.00,$877.30,$947.48,30,,05/06/2026,Ecomerce,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,4,5,,5/6/2026 16:29:00,MB1673,WIX 10418 - Luz Georgina Navarro Vazquez | Tarjetas de crédito/débito,www.mountainbites.mx,0,0,10,10,10,10,10,0,0,0.00,"$1,312.50","$1,417.50",50,,05/21/2026,Ecomerce,15,,15.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,1,5,,5/6/2026 16:34:00,MB1674,ADAMANTA PUEBLA,Adamanta Puebla,5,5,10,30,0,30,0,0,0,0.00,"$2,225.65","$2,577.70",80,,06/05/2026,Minorista,30,,30.00,5/6/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,0,5,,5/6/2026 16:46:00,MB1675,,Drop Climbing,0,0,0,0,10,0,20,8,4,0.00,$810.45,"$1,049.29",42,,06/05/2026,Minorista,30,,30.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,1,5,,5/6/2026 16:56:00,MB1676,WIX 10421 - Oscar Salgado | Tarjetas de crédito/débito,Dynamic Nutri Health,10,10,10,10,10,10,10,0,0,0.00,"$1,908.19","$2,070.50",70,,05/06/2026,Minorista,0,,0.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,30,5,,5/6/2026 19:16:00,R1682,,Amazon,0,0,0,0,10,0,0,0,0,0.00,$379.63,$410.00,10,,05/21/2026,Ecomerce,15,,15.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,30,5,,5/6/2026 19:16:00,R1683,,Amazon,0,0,0,0,0,10,0,0,0,0.00,$379.63,$410.00,10,,05/21/2026,Ecomerce,15,,15.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,4,5,,5/6/2026 19:17:00,MB1677,WIX 10420 - Maria Jose Fernandez Galindo | Credit/Debit Cards,www.mountainbites.mx,0,0,1,1,1,1,1,4,4,4.00,$411.96,$514.92,17,,05/21/2026,Ecomerce,15,,15.00,5/6/2026,,,,,,,
FALSE,,,TRUE,,2,5,,5/7/2026 10:11:00,MB1678,,Parvada Cowork,0,0,20,10,0,20,10,0,0,0.00,"$1,614.90","$1,744.09",60,,06/06/2026,Minorista,30,,30.00,5/7/2026,,,,,,,
FALSE,,,TRUE,,43,5,,5/7/2026 16:11:00,MB1684,CITY MARKET GOMEZ MORIN MTY,La Comer,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,07/06/2026,Supermercados,60,,60.00,5/7/2026,,,,,,,
FALSE,,,TRUE,,30,5,,5/8/2026 13:29:00,R1679,,Amazon,0,0,0,0,10,0,0,0,0,0.00,$379.63,$410.00,10,,05/23/2026,Ecomerce,15,,15.00,5/8/2026,,,,,,,
FALSE,,,TRUE,,1,5,,5/8/2026 15:56:00,MB1680,WIX 10424 - Marco Antonio mejia morales | Tarjetas de crédito/débito,Boulder Corp,0,0,10,10,10,10,10,0,0,0.00,"$1,458.33","$1,575.00",50,,06/07/2026,Minorista,30,,30.00,5/8/2026,,,,,,,
FALSE,,,FALSE,,1,5,,5/8/2026 16:02:00,MB1681,,Corazon Vegano,10,10,10,10,10,10,10,4,4,4.00,"$2,232.95","$2,585.59",82,,06/07/2026,Minorista,30,,30.00,5/8/2026,,,,,,,
FALSE,,,FALSE,,13,5,,5/11/2026 9:56:00,MB1682,,Mas natural mas sano,0,0,40,80,50,80,70,0,0,0.00,"$6,762.56","$7,303.56",320,,06/25/2026,Distribuidores,45,,45.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/11/2026 10:03:00,MB1683,,La Comer,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,07/10/2026,Supermercados,60,,60.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/11/2026 10:04:00,MB1684,,La Comer,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,07/10/2026,Supermercados,60,,60.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,2,5,,5/11/2026 14:34:00,MB1685,DPTO. GRAL AYB,Alpino Chipinque,0,0,30,20,20,0,0,0,0,0.00,"$1,884.05","$2,034.77",70,,06/10/2026,Conveniencia,30,,30.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,5,5,,5/11/2026 14:37:00,MB1686,SUPER MODE GOMEZ MORIN,Super Mode,0,0,10,5,10,10,0,40,0,0.00,"$1,497.90","$1,617.73",75,,06/25/2026,Supermercados,45,,45.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,2,5,,5/11/2026 16:37:00,R1687,,Vertimanía Durango,0,0,150,0,0,150,0,0,0,0.00,"$11,097.22","$11,985.00",300,,06/10/2026,Minorista,30,,30.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,30,5,,5/11/2026 16:38:00,R1688,,Amazon,0,0,0,10,0,0,0,0,0,0.00,$379.63,$410.00,10,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,30,5,,5/11/2026 16:39:00,R1689,,Amazon,0,0,0,0,10,10,0,0,0,0.00,$759.26,$820.00,20,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,30,5,,5/11/2026 16:39:00,R1690,,Amazon,0,0,0,0,10,0,0,0,0,0.00,$379.63,$410.00,10,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,114,5,,5/11/2026 16:42:00,R1691,ML 2000012924953035 - Sergio Lopez | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,0.00,$70.54,$76.18,4,,05/11/2026,Ecomerce,0,,0.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,4,5,,5/11/2026 16:42:00,MB1685,WIX 10423 - Francisco Marcano Trejo | Credit/Debit Cards,www.mountainbites.mx,0,0,3,3,3,3,0,0,0,0.00,$360.00,$388.80,12,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,4,5,,5/11/2026 16:43:00,MB1686,WIX 10422 - Nataly Cavazos | PayPal,www.mountainbites.mx,0,0,1,1,1,1,1,0,0,0.00,$184.26,$269.00,5,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,2,5,,5/11/2026 16:53:00,MB1687,,Vertimanía Durango,0,0,50,10,10,20,20,0,0,0.00,"$2,960.65","$3,197.50",110,,06/10/2026,Minorista,30,,30.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,114,5,,5/11/2026 16:54:00,R1692,ML 2000012927002433 - Jose Guadalupe Garcia | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,12,4,8.00,$423.24,$457.10,24,,05/11/2026,Ecomerce,0,,0.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,30,5,,5/11/2026 17:19:00,R1693,Pedido Nuevo,Amazon,0,0,0,10,10,10,0,0,0,0.00,"$1,138.89","$1,230.00",30,,05/26/2026,Ecomerce,15,,15.00,5/11/2026,,,,,,,
FALSE,,,FALSE,,5,5,,5/12/2026 10:30:00,MB1688,,Super Mode,0,0,0,20,10,0,0,0,0,0.00,$703.70,$760.00,30,,06/26/2026,Supermercados,45,,45.00,5/12/2026,,,,,,,
FALSE,,,FALSE,,1,5,,5/12/2026 12:40:00,MB1689,Agregar 3 playeras,Skala Gimnasio,0,0,10,10,10,10,10,4,4,0.00,"$1,347.75","$1,455.57",58,,12/30/1899,,0,,0.00,5/12/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/13/2026 12:34:00,R1061,valle real,La Comer,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,07/12/2026,Supermercados,60,,60.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/13/2026 12:36:00,R1062,lopez mateos,La Comer,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,07/12/2026,Supermercados,60,,60.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/13/2026 12:37:00,R1063,,La Comer,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,07/12/2026,Supermercados,60,,60.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/13/2026 12:39:00,R1064,,La Comer,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,07/12/2026,Supermercados,60,,60.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,43,5,,5/13/2026 12:41:00,R1065,FRESKO RAFAEL SANZIO,La Comer,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,07/12/2026,Supermercados,60,,60.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,5,5,,5/13/2026 12:52:00,MB1693,SUPER MODE SUR,Super Mode,0,0,10,10,0,10,0,0,0,0.00,$703.70,$760.00,30,,06/27/2026,Supermercados,45,,45.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,1,5,,5/13/2026 17:28:00,MB1694,,Boulder Base,0,0,40,20,20,20,20,0,0,0.00,"$3,229.80","$3,662.18",120,,05/13/2026,Minorista,0,,0.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,2,5,,5/13/2026 17:29:00,MB1695,,Nutrisa,0,0,0,400,0,0,0,0,0,0.00,"$10,740.00","$11,599.20",400,,08/11/2026,Conveniencia,90,,90.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,3,5,,5/13/2026 17:50:00,MB1696,"Gym DEXFIT Punto Sur
Contacto: 2299075153",Público en General,0,0,0,10,0,0,10,0,0,0.00,$0.00,$0.00,20,,05/13/2026,Ecomerce,0,,0.00,5/13/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/14/2026 11:31:00,MB1695,,,0,0,10,20,0,20,20,0,0,0.00,"$1,884.05","$2,034.77",70,,12/30/1899,,0,,0.00,5/14/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/14/2026 12:06:00,MB1696,"RUTA 87, PENDIENTE DE CONFIRMAR LA INFORMACIÓN FISCAL YA QUE ES NUEVA ADMINISTRACIÓN.
Se le aplicó un 25% de descuento por cambio físico de producto caduco.",,0,0,10,10,10,10,10,12,12,12.00,"$1,468.31","$1,585.77",86,,12/30/1899,,0,,0.00,5/14/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/14/2026 12:18:00,R1696,ID: 702-1127341-8965046|ALBERTO|14/5/2026 12:07 CST,,0,0,0,0,0,0,10,0,0,0.00,$379.63,$410.00,10,,12/30/1899,,0,,0.00,5/14/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 10:22:00,R1697,,,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 16:33:00,MB1066,,,0,0,30,30,30,30,30,0,0,0.00,"$4,037.25","$4,360.23",150,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 16:35:00,MB1067,cumbres,,0,0,0,0,200,0,0,0,0,0.00,"$5,383.00","$5,813.64",200,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 16:37:00,MB1068,CITY MARKET GOMEZ MORIN MTY,,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 16:43:00,MB1069,,,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/15/2026 16:44:00,MB1070,,,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,12/30/1899,,0,,0.00,5/15/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/18/2026 12:37:00,1697,esfera,,0,0,30,30,0,30,30,0,0,0.00,"$4,037.25","$4,360.23",120,,12/30/1899,,0,,0.00,5/18/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/18/2026 16:11:00,1700,,,0,0,10,0,0,10,0,0,0,0.00,$739.81,$799.00,20,,12/30/1899,,0,,0.00,5/18/2026,,,,,,,
FALSE,,,FALSE,,0,5,,5/18/2026 17:31:00,1701,PICO NORTE NUEVO SUR,,10,10,20,20,20,20,20,0,0,0.00,"$3,374.70","$3,644.68",120,,12/30/1899,,0,,0.00,5/18/2026,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
FALSE,,,FALSE,,0,12,,,,,,,,,,,,,,,,,,0,,12/30/1899,,0,,0.00,,,,,,,,
